Bankrupt, ROA(B) before interest and depreciation after tax, Total debt/Total net worth, Debt ratio %, Retained Earnings to Total Assets
0,0.544515231,0.000941099,0.027511564,0.934743413
0,0.57358531,0.008236442,0.140278744,0.942069211
0,0.508217785,0.009311593,0.149408955,0.924957913
0,0.525509931,0.004933476,0.103576503,0.932492103
0,0.570533754,0.004948066,0.103788131,0.94556724
0,0.506344023,0.015985008,0.188680957,0.864128151
0,0.522779592,0.005071175,0.105450918,0.921341795
0,0.604154398,0.004888792,0.102971854,0.947683782
0,0.603672573,0.00179739,0.048432446,0.943475319
0,0.555490123,0.007828815,0.136529915,0.936486571
0,0.565822582,0.008481748,0.142455483,0.938761237
0,0.640184164,0.003833703,0.087281192,0.954434372
0,0.586969324,0.014889795,0.183722829,0.913792908
0,0.490550886,0.001614095,0.04423013,0.897998889
0,0.54954762,0.00046143,0.014148804,0.938004981
0,0.621714225,0.006052399,0.117785773,0.948545105
0,0.569463033,0.004189351,0.09284397,0.944990464
0,0.621553616,0.011096216,0.162439157,0.944463179
0,0.449702875,0.001697079,0.046165009,0.91619751
0,0.6212324,0.002559753,0.064546362,0.950976649
0,0.55458001,0.004387237,0.095806754,0.942366688
0,0.583810697,0.010668527,0.159536838,0.925754125
0,0.592483538,0.001275773,0.03609759,0.943096297
0,0.468172814,0.011516611,0.165190314,0.918520137
0,0.598318968,0.005825331,0.115095081,0.938805784
0,0.483484127,0.002599878,0.065332406,0.93151251
0,0.620322287,0.001163607,0.033285969,0.941131043
0,0.606617057,0.002176748,0.056716147,0.956362776
0,0.567642807,0.001600416,0.043927805,0.943202188
0,0.735585417,0.001543877,0.042597575,0.96433043
0,0.575137855,0.003120583,0.075127732,0.932393718
0,0.60195942,0.00326649,0.077697494,0.944767172
0,0.535628246,0.000407627,0.012546482,0.94435371
0,0.696611168,0.002935464,0.071741694,0.957168511
0,0.528722094,0.001232913,0.035039453,0.910430545
0,0.524010921,0.011047885,0.1621066,0.92970599
0,0.571872156,0.014268779,0.18069958,0.938680348
0,0.663151132,0.003879299,0.088006772,0.953002613
0,0.575673216,0.005959383,0.116697403,0.942384906
0,0.628941592,0.006652441,0.124588082,0.954184677
0,0.56475186,0.005466036,0.110620673,0.925963113
0,0.491300391,0.001075151,0.0309883,0.903500407
0,0.522297768,0.002171276,0.05662545,0.941179595
0,0.565019541,0.011696258,0.166308916,0.924847974
0,0.553616361,0.003230013,0.077062611,0.935300026
0,0.59055624,0.002466738,0.06270218,0.960836423
0,0.529953424,0.000481493,0.014723222,0.934396856
0,0.562021521,0.005769704,0.114399734,0.936053609
1,0.112211574,0.016878688,0.192399553,0.829936989
0,0.487606403,0.005747818,0.114127642,0.905201283
0,0.523207881,0.002937287,0.071771926,0.89166396
0,0.509395578,0.010458786,0.158055446,0.924402713
0,0.535949462,0.001255711,0.035583638,0.932789793
0,0.540607099,0.005703134,0.113583457,0.934939145
0,0.533540339,0.002441204,0.062188227,0.934772088
0,0.575244927,0.004270511,0.09405327,0.95648845
0,0.577868194,0.008153458,0.139522931,0.942919641
0,0.60372611,0.003953164,0.089155607,0.944380216
0,0.548262755,0.00401335,0.090123046,0.929187809
0,0.567375127,0.013574809,0.177132146,0.935920638
0,0.555222442,0.002994738,0.072830063,0.936127072
0,0.556721452,0.001429887,0.039876651,0.922061928
0,0.544943519,0.009038018,0.147201983,0.936714971
0,0.548423363,0.001618654,0.04435106,0.940444024
0,0.575833824,0.002031753,0.053632433,0.950371645
0,0.587718829,0.002779526,0.068809142,0.946104035
0,0.609775684,0.015754293,0.187683284,0.944962587
0,0.562021521,0.00696614,0.127943889,0.939329164
0,0.531238289,0.005340191,0.109018351,0.937444378
0,0.545104128,0.00941008,0.150195,0.935402962
0,0.554901226,0.007775012,0.136015963,0.938097867
0,0.548744579,0.002145743,0.056081265,0.942862742
0,0.6100969,0.002826033,0.069685884,0.9483977
0,0.54574656,0.005743259,0.114097409,0.934913608
0,0.530863537,0.008318515,0.141034556,0.930470295
0,0.554044649,0.002626323,0.065846358,0.941048759
0,0.507575352,0.015574645,0.186867007,0.910818065
0,0.530328176,0.0036805,0.084771896,0.932931325
0,0.591894641,0.003118759,0.0750975,0.954640513
0,0.537930296,0.01090289,0.16113916,0.936055583
0,0.546121313,0.005885518,0.115820661,0.939848353
0,0.627549655,0.002738489,0.068023098,0.95086921
0,0.607687778,0.002495007,0.063246365,0.939998658
0,0.494726698,0.000458695,0.014088339,0.917746616
0,0.593393651,0.003829143,0.087190495,0.946494122
0,0.536913111,0.002148478,0.056111497,0.94189867
0,0.480057819,0.000555358,0.016869728,0.916054886
0,0.558220461,0.004444688,0.096653264,0.946216117
0,0.49049735,0.005000958,0.10451371,0.930608563
0,0.38256866,0.006454555,0.122411343,0.88328261
0,0.617645484,0.006497415,0.122864831,0.945965007
0,0.579474276,0.003021184,0.073313783,0.939116436
0,0.531559505,0.002492271,0.063216132,0.934679441
0,0.695861663,0.012451326,0.170904254,0.954147996
0,0.544140479,0.006060606,0.11787647,0.932546064
0,0.540285883,0.007994784,0.138071772,0.935102537
0,0.507950104,0.003078635,0.07437192,0.920455222
0,0.60372611,0.001877639,0.050246395,0.963048916
0,0.542480861,0.002350012,0.060313813,0.937932282
0,0.49226404,0.002606261,0.065453336,0.918450345
0,0.572032764,0.005321041,0.108746259,0.940587131
0,0.631993147,0.004924356,0.103455573,0.949851821
0,0.509342042,0.013046809,0.174290292,0.929160296
0,0.633331549,0.010960341,0.161532182,0.943719501
0,0.532094866,0.000393949,0.012183693,0.923340127
0,0.552973928,0.004466574,0.096985821,0.942228871
0,0.514267359,0.000989431,0.028781328,0.930838946
0,0.51887146,0.000342881,0.010641836,0.926829222
0,0.592162321,0.001403442,0.039211537,0.959884171
0,0.639595267,0.003047629,0.073797503,0.944171379
0,0.629851705,0.002392872,0.061220788,0.950425989
0,0.555329514,0.003471671,0.081264927,0.943024104
0,0.54954762,0.004178408,0.092662575,0.936081028
0,0.520745222,0.004008791,0.090032349,0.893215597
0,0.547727394,0.00404618,0.090636999,0.942217714
0,0.569891322,0.000784249,0.023279016,0.941389151
0,0.495422667,0.009215842,0.148653143,0.917143606
0,0.554740618,0.001139897,0.032651087,0.938637949
0,0.455859521,0.003157972,0.075792847,0.919998638
0,0.531827186,0.005484274,0.110862533,0.927256327
0,0.504898549,0.002019898,0.053390574,0.923440734
0,0.506076342,0.005038346,0.105027663,0.910756874
0,0.537662616,0.004151962,0.092269553,0.930218196
0,0.525402859,0.01088374,0.16101823,0.929370026
0,0.440494673,0.013588488,0.177222844,0.891745524
0,0.526098828,0.000901887,0.026453427,0.917862295
0,0.56394882,0.01515881,0.184992593,0.940430612
0,0.648589325,0.005562699,0.111860205,0.953355046
0,0.54574656,0.005804357,0.114822989,0.944218465
0,0.595320949,0.008822805,0.145388034,0.935535672
0,0.527437229,0.006806555,0.126250869,0.937235897
0,0.494459018,0.002330862,0.059951023,0.925439765
0,0.570640827,0.015094976,0.184690268,0.938203378
0,0.608544355,0.001318633,0.037155728,0.949601365
0,0.518924996,0.008406971,0.1418206,0.932761855
0,0.542373789,0.002122033,0.055567313,0.9426731
0,0.5419455,0.002011691,0.053209179,0.948585216
0,0.600567482,0.004077185,0.091120718,0.947101399
0,0.61213127,0.005121331,0.106146265,0.953402803
0,0.560201296,0.00241567,0.061644043,0.941328575
0,0.584881418,0.004351672,0.095292802,0.953191012
0,0.565340757,0.003096873,0.074704477,0.926466889
0,0.649820654,0.00916751,0.14826012,0.928994327
0,0.543551582,0.007481374,0.133174109,0.935489509
0,0.59869372,0.001870344,0.050095232,0.957802342
0,0.536966647,0.009431054,0.150376394,0.933419138
0,0.552010279,0.011267657,0.163557759,0.936853339
0,0.529043311,0.003535506,0.082353297,0.892657223
0,0.556507308,0.002328126,0.059890558,0.945621336
0,0.580812677,0.004401827,0.096018381,0.94270232
0,0.596445206,0.007475903,0.133113644,0.945087004
0,0.643556936,0.002355484,0.060434743,0.950125862
0,0.618502061,0.002998386,0.072890528,0.952970946
0,0.57968842,0.012467741,0.170994951,0.935171464
0,0.507896568,0.002376458,0.060857998,0.929044123
0,0.552170887,0.008027613,0.138374097,0.934584633
0,0.559451791,0.001936914,0.051546392,0.942360093
0,0.486749826,0.000745949,0.022220879,0.922661498
0,0.50040152,0.003615754,0.083683526,0.926390871
0,0.554901226,0.000660229,0.019832512,0.914570172
0,0.540500027,0.006871301,0.126946216,0.937440037
0,0.460195942,0.001589473,0.043655712,0.921026657
0,0.543123294,0.008481748,0.142455483,0.933452879
0,0.547941539,0.002607173,0.065483569,0.933059839
0,0.515819905,0.001817452,0.048916165,0.917153259
0,0.566786231,0.002114738,0.05541615,0.94146613
0,0.479201242,0.008974184,0.146657798,0.906461861
1,0.492371112,0.008895759,0.146022916,0.914094925
0,0.614005032,0.005252647,0.107869517,0.943857979
0,0.503881364,0.002406551,0.061462648,0.925790308
0,0.606456448,0.004959921,0.103939293,0.939598705
0,0.578885379,0.003426075,0.080478883,0.939734131
0,0.536484823,0.003535506,0.082353297,0.943981633
0,0.604422078,0.00664241,0.124467152,0.945313392
0,0.603297821,0.003308438,0.078453306,0.937250556
0,0.525670539,0.011111719,0.162529855,0.929756293
0,0.62353445,0.000111254,0.003537201,0.924697238
0,0.55281332,0.024051833,0.215134383,0.926400623
0,0.585845067,0.00421762,0.093267225,0.944574271
0,0.583061192,0.004918885,0.103395108,0.952673374
0,0.442368435,0.004247713,0.093720712,0.913168088
0,0.566732694,0.000714032,0.021344136,0.939718187
0,0.584720809,0.006780109,0.125978777,0.940158878
0,0.53054232,0.002688334,0.067055658,0.938240005
0,0.568874137,0.002694717,0.067176588,0.943530873
0,0.648749933,0.005985829,0.116999728,0.947693205
0,0.53177365,0.004234035,0.093509085,0.933768585
0,0.538840409,0.001566675,0.04314176,0.934384089
0,0.534182772,0.009792174,0.153157783,0.930408827
0,0.55864875,0.007237892,0.13075551,0.940256144
0,0.510145083,0.008694225,0.144299664,0.931102287
0,0.553562825,0.002074613,0.054539408,0.937654471
0,0.594143155,0.006260316,0.120204372,0.951309683
0,0.63033353,0.006895011,0.127188076,0.947733019
0,0.534878741,0.008775386,0.144995012,0.932006132
0,0.392526367,0.002646386,0.066239381,0.903515068
0,0.575566144,0.002963733,0.072255646,0.941478858
0,0.586112747,0.004490284,0.097318378,0.945518116
0,0.577118689,0.005078471,0.105571848,0.944483018
0,0.593233042,0.004648045,0.099585815,0.941148777
0,0.620108143,0.0036805,0.084771896,0.950969779
0,0.466887949,0.001933266,0.051485927,0.920315772
0,0.580919749,0.003835526,0.087281192,0.94087047
0,0.641469029,0.003978698,0.089578861,0.957992082
0,0.576958081,0.005758761,0.114278804,0.939724551
0,0.535895926,0.006424461,0.122078786,0.936331296
0,0.543872798,0.017779662,0.195936754,0.935853348
0,0.381979763,0.000817078,0.024155758,0.876677083
0,0.600139194,0.001423504,0.039695257,0.940583873
0,0.585416778,0.008614888,0.14363455,0.941925822
0,0.550993094,0.011481958,0.164948454,0.937533802
0,0.562824562,0.010379449,0.157481029,0.925200864
0,0.642111462,0.00174997,0.047374308,0.957361372
0,0.501579314,0.002515069,0.063639387,0.914115933
0,0.527008941,0.005255383,0.107899749,0.945904518
0,0.534985813,0.011005937,0.161834507,0.936240189
0,0.512928958,0.01167802,0.166187986,0.92924295
0,0.506183415,0.00131225,0.037004565,0.936309867
0,0.611756518,0.001461804,0.040632464,0.946469061
0,0.575030783,0.005887342,0.115820661,0.939839899
0,0.505059157,0.007858908,0.136802007,0.933965183
0,0.550618341,0.004325226,0.094869547,0.912966318
0,0.565447829,0.001791007,0.048311516,0.93617064
0,0.543283902,0.005559051,0.11179974,0.922579608
0,0.571979228,0.007692939,0.135229918,0.938512224
0,0.546442529,0.001729908,0.046920821,0.927273093
0,0.455698913,0.017608222,0.195271639,0.9103128
0,0.539696986,0.001056913,0.030534813,0.89611991
0,0.690026233,0.005564523,0.111860205,0.917230275
0,0.556667916,0.00197795,0.052453366,0.942473746
0,0.593714867,0.006060606,0.117906703,0.946104033
0,0.420900476,0.013955991,0.17912749,0.899456307
0,0.597034102,0.002187691,0.056958007,0.951018283
0,0.649285294,0.002444852,0.062248692,0.95390514
0,0.531398897,0.006332358,0.121020649,0.932022237
0,0.539054553,0.002180396,0.056806845,0.890625192
0,0.647197387,0.001414385,0.039483629,0.949119217
0,0.537180791,0.003447961,0.080841672,0.932727087
0,0.646608491,0.002251525,0.058288237,0.961873501
0,0.457197923,0.001875815,0.050216162,0.916211009
0,0.678783661,0.00233451,0.060011488,0.95901677
0,0.566090262,0.004432833,0.096502101,0.939537775
0,0.560201296,0.005580937,0.112071832,0.937361643
0,0.56625087,0.016569547,0.191160021,0.939608312
0,0.618020237,0.003338531,0.078967258,0.937074366
0,0.637828578,0.006128088,0.118692747,0.95101884
0,0.564162964,0.005693103,0.113462527,0.932354228
0,0.957760051,0.007518763,0.133536899,0.980549604
0,0.545907168,0.00502102,0.104785803,0.935734408
0,0.522886664,0.006469145,0.122562506,0.922950542
0,0.581133894,0.00552531,0.111376485,0.951351477
0,0.665239038,0.003205391,0.076639357,0.955490556
0,0.539054553,0.002062758,0.054297548,0.934422025
0,0.597141175,0.006132648,0.11872298,0.94202562
0,0.497403501,0.011841253,0.16721589,0.927820859
0,0.454039295,0.012875368,0.173322853,0.915126408
0,0.473633492,0.001129866,0.032409227,0.925069633
0,0.440708817,0.005497953,0.111013695,0.897196992
0,0.556186091,0.005541725,0.111588113,0.941956567
0,0.592269393,0.001423504,0.039695257,0.941611381
0,0.553402216,0.003780811,0.08640445,0.93498756
0,0.591145136,0.004206677,0.09308583,0.945897439
0,0.539750522,0.009681832,0.152311274,0.920265601
0,0.470314257,0.006165477,0.119116002,0.912799056
0,0.509074362,0.001568499,0.043171993,0.92572345
0,0.472937523,0.002376458,0.060857998,0.898068975
0,0.576636865,0.004758387,0.101157904,0.939864931
0,0.582204615,0.009715573,0.152583366,0.948371166
0,0.487767011,0.011613274,0.165794963,0.919503799
0,0.588254189,0.006022306,0.117422983,0.943367245
0,0.547941539,0.001877639,0.050246395,0.929434594
0,0.562771026,0.005892813,0.115881126,0.938906277
0,0.646233738,0.003660438,0.084439339,0.945573939
0,0.579260132,0.006508358,0.123015993,0.942422841
0,0.522886664,0.002501391,0.063397527,0.933090886
0,0.543230366,0.004989103,0.104362548,0.936862037
0,0.570747899,0.002466738,0.06270218,0.940226603
0,0.552492103,0.003982345,0.089609094,0.932331214
0,0.594732052,0.002603525,0.065392871,0.956192072
0,0.47122437,0.001764561,0.047706866,0.888477098
0,0.5563467,0.003780811,0.08640445,0.926993778
0,0.592537074,0.003458904,0.0810533,0.941320819
0,0.588040045,0.001056913,0.030534813,0.937814932
0,0.595963381,0.0014691,0.040813859,0.946840093
0,0.512554205,0.0016834,0.045862684,0.925397183
0,0.525831147,0.006462762,0.122502041,0.934813583
0,0.549172868,0.002116561,0.055446383,0.93960263
0,0.500829809,0.004689082,0.100190465,0.921838277
0,0.651855024,0.00035656,0.011065091,0.95432302
0,0.568499384,0.002010779,0.053178946,0.938366044
0,0.44895337,0.00126483,0.035825498,0.900104999
0,0.486535682,0.009182101,0.14838105,0.91442517
0,0.537983832,0.004203029,0.093055598,0.935300051
0,0.570533754,0.015933029,0.188439097,0.936802107
0,0.483484127,0.013473586,0.176618194,0.925258414
0,0.611060549,0.001036851,0.03002086,0.947908273
0,0.5150704,0.00592929,0.116334613,0.924018775
0,0.57155094,0.00817352,0.139704326,0.940033253
0,0.483912415,0.005393082,0.109683466,0.90456063
0,0.667862305,0.002471297,0.062792877,0.958274452
0,0.529792815,0.00026628,0.008313934,0.927940675
0,0.553241608,0.004834988,0.102216041,0.939284752
0,0.578457091,0.002252437,0.058318469,0.945386614
0,0.464050538,0.007469519,0.133053179,0.921707468
0,0.522726056,0.001465452,0.040723161,0.93095463
0,0.621767761,0.004895175,0.103062551,0.948492085
0,0.610578725,0.012980239,0.173927502,0.939625114
0,0.796455913,0.002046344,0.053934758,0.972928221
0,0.524653354,0.017335558,0.194213502,0.928671893
0,0.56651855,0.001190053,0.033951084,0.937952593
0,0.52037047,0.002693805,0.067146355,0.931525648
0,0.563252851,0.004191174,0.092874203,0.944623235
0,0.625568821,0.00255337,0.064425432,0.945250568
0,0.593447187,0.002935464,0.071741694,0.944736723
0,0.568338776,0.020819085,0.206246032,0.93439809
0,0.631779003,0.023577636,0.213925084,0.947335609
0,0.46035655,0.006802907,0.126220637,0.915678154
0,0.567053911,0.01052262,0.158508934,0.937080913
0,0.453075646,0.0008417,0.024820873,0.893274698
0,0.640451844,0.000150466,0.004776733,0.781711483
0,0.41094277,0.010003739,0.154760105,0.907678075
0,0.58755822,0.005172398,0.10681138,0.945391427
0,0.571283259,0.005647507,0.112918342,0.943592112
0,0.559933615,0.003629433,0.083925386,0.947775195
0,0.571711548,0.006151798,0.11896484,0.944317708
0,0.536270678,0.003349474,0.079178886,0.891972092
0,0.583917769,0.001203732,0.034283641,0.95741894
0,0.557899245,0.005404937,0.109834628,0.939459542
0,0.540553563,0.020362214,0.204825105,0.934648961
0,0.587076396,0.004172024,0.092571878,0.949476939
0,0.574013598,0.012342808,0.170269371,0.934603763
0,0.532737299,0.012125772,0.168969374,0.934406653
0,0.585309706,0.005321041,0.108746259,0.941931484
0,0.624605172,0.002143919,0.0560208,0.959726416
0,0.464960651,0.003501765,0.08177888,0.899679488
0,0.501739922,0.005262678,0.107990447,0.923503663
0,0.526794796,0.006319591,0.120869486,0.923559884
0,0.57155094,0.005181517,0.106932309,0.937874195
1,0.437014829,0.009030723,0.147141518,0.911240867
0,0.535039349,0.004334346,0.095020709,0.936272606
0,0.532201938,0.003834615,0.087281192,0.934210958
0,0.551956743,0.004643486,0.09952535,0.93770739
0,0.616521227,0.003958635,0.089246304,0.947084697
0,0.597837143,0.005388523,0.109623001,0.941865639
0,0.519032068,0.002380106,0.060948695,0.929824886
1,0.344236844,0.009838682,0.153520573,0.898300689
0,0.531827186,0.008983303,0.146748496,0.933258274
0,0.560736656,0.00477389,0.101369532,0.937868669
0,0.573049949,0.002518717,0.063730084,0.942184352
1,0.493763049,0.018213735,0.197539075,0.898534702
0,0.622517265,0.005218906,0.107416029,0.91913427
0,0.604047326,0.003323029,0.078695166,0.949208225
0,0.515284544,0.008963241,0.146567101,0.9308446
0,0.404518443,0.000774218,0.023006923,0.924188545
0,0.381497939,0.01037033,0.157420564,0.858384172
